,Utterance
29319,时不时转弯抹角的就打听我跟你的进展
29320,经常打着打着电话就说一句
29321,你跟李理最近怎么样
29323,我一开始还说实话
29324,后来问烦了
29325,我干脆就告诉他
29326,联系 总联系 我们俩都同居了
29327,你这不是成心的吗
29339,我不想见人
29342,我这两天回趟老家 有一样东西不方便带
29343,先放你这几天
29344,我一会找人给你送过来
29356,周芳
29364,咱俩就不能心平气和的聊聊天
29365,干嘛非得吵架
29366,好
29367,我问你
29368,你昨天去哪了
29370,谁能证明
29378,我知道
29379,我知道我自己从来没有做过任何对不起你和对不起家庭的事情
29380,你听没听过一句话叫无风不起浪
29381,你知道什么鸡蛋招苍蝇吗
29412,喝酒 接着喝
29413,接着喝喝酒
29474,同性恋
29485,怎么可能
29502,你看你不是挺明白的吗
29503,在这个世界上谁能不说别人
29504,谁都不被人说
29505,你想明白就行
29506,过你自己的别太在意了
29507,别生气了
29508,你看你工作了一天也挺累的
29509,还憋一肚子
29510,肚子气干嘛 早点休息
29524,就像我和你爸
29525,你说完不完美
29528,好了
29529,我们今天不提他
29530,我告诉你自己感觉开心
29531,幸福是最重要的
29533,你们什么时候结婚
29534,什么时候结婚
29536,冲冲喜
29539,我就是缺钱
29573,李理要不这样
29574,咱们俩各养一个星期
29586,没有
29587,愿意
29588,我就好久没出门了
29589,出来的有点不太适应
29593,走在马路上看见谁都想起来自己失败的婚姻特自卑
29594,是吧
29596,你为什么送我狗啊
29600,好了
29601,没事了
29607,差不多了
29608,见你哭的人特少吧
29609,除了我父母
29610,还有几个
29624,越生气越证明你在乎他
29631,既然你说了
29632,是这样
29633,周小北从今天开始你就是我女朋友了
29655,前尘往事
29656,如梦似幻
29658,人生在世
29659,全靠健忘
29674,好吧
29675,你开吧
29676,越贵越好
29688,小庄
29689,小庄
29716,文静告诉我的
29724,主要想看一看哪种方式更稳妥
29725,我建议你试一试
29726,要是实在不行咱们再说
29753,不是跟你说了真理
29754,是掌握在少数人手里的
29772,小北
29773,小北我正找你呢
29780,不是 我找你不是因为这事 
29784,他在电话里对我一通嚷嚷
29785,说什么一定要卷土重来
29786,要嫁给成晓峰让你看看
29789,他就这么说的 他还说 
29819,他对我好
29821,他送我狗
29826,我现在觉得狗挺好的
29850,人家还不是关心你吗
29862,有点仓促
29895,我这事谁都没告诉
29896,小北跟文静都不知道
29904,你也瞧不起我卖酒是吧
29908,人生不如意十之八九
29909,哪有那么多愿意不愿意的
29915,既然你已经知道了
29916,我也没必要再瞒你
29917,我卖酒 这是我目前赚钱最快的一种办法
29918,胖子
29919,你能帮我照顾我妈
29920,就已经足够了
29921,我不需要你再做任何事情
29923,你一个电话就出去了
29924,我也不知道你什么事
29925,我能睡着
29936,我那朋友酒醒之后
29937,觉得很对不起你
29938,他想让我当面向你赔礼道歉
29939,算了都过去了
29940,王媛 过去这段时间是我不好
29941,我原本是想帮你的忙
29942,结果帮的全是倒忙
29943,给你添了很多麻烦
29944,对不起
29950,谢谢
29956,以前我对你和甜甜关心的都不够
29957,对不起
29958,我一直以为作为一个男人
29959,最重要的任务就是要挣钱
29960,只要赚够了足够的钱
29961,有了经济基础
29962,家庭一定会幸福的
29965,我也有很多做的很过分的地方
29970,我跟那个王媛我们俩之间什么关系都没有
29977,你还生气
29979,你听我解释这事不是你想的那样的
29980,你听我解释
29997,我是你前妻的事确实是我编的
29998,我只是想跟他开个玩笑
29999,我想吓唬一下他
30000,我怎么知道他会当真
30001,我怎么知道这个玩笑会对你们造成那么大的影响
30007,我不是 小庄如果真的喜欢你
30008,他为什么不信任你
30009,如果他信任你
30010,他为什么不来找你
30011,如果他真的喜欢你
30012,他完全可以来找你
30013,当面问你
30014,可以跟他解释清楚
30015,就不会有今天这一系列的误会
30016,他根本就不爱你
30041,你看那房顶上那些纹路像不像一张张蜘蛛网
30042,悄无声息
30043,把这个房间发生的所有猫腻全看在眼里
30050,你去吧
30051,我不想去
30053,时间也不早了
30054,你早点回去
30055,我想一个人待会
30060,小北
30061,我有话想跟你说
30063,小北
30080,可是我要是回老家考个公务员
30081,我就活得不用那么斤斤计较了
30134,这也太小了吧
30135,结构也不好
30136,这家具太简单了
30139,筱绡
30140,筱绡
30156,那不打我自己嘴吗
30179,我回来了
30274,关雎尔
30283,还有10分钟
30284,我得提前5分钟接上线
30285,不跟你说
30290,我觉得挺有意思的
30291,今天晚上的DJ就挺好
30304,第一
30305,请不要叫我姐
30306,第二我跟他只是普通的朋友
30307,第三我还没有玩尽兴
30308,玩尽兴了我自己会走
30322,我不跟你说了 他们又上线了
30346,如果心诚 邀请短信就应在适当的时间提前发出
30347,要给女孩一个思考矜持的时间
30348,怎么会选择深更半夜呢
30349,其次
30350,如果是不帅的白主管发这样的短信
30351,你会不会认为这是一种性骚扰
30352,那么请你一视同仁
30353,再帅的白主管发这种短信都是性骚扰
30373,樊姐
30374,我还是留张纸条让莹莹自己选择
30375,不过我会把你的意见转达给他
30376,而且我会注明那条短信是我不小心误删的
30389,我好
30390,我好吗
30391,千万不要发好人牌给我
30395,你是接我回来战斗的
30397,昨天我朋友酒吧开业 我捧场去了 顺便结实几个新朋友
30409,樊姐 我没有那种夸张的项链
30415,这不是我在美国留学
30416,只知道买包开party
30417,连abc都分不清楚的妹妹吗
30418,这不是我刚买了豪宅跑车天天只知道伸手要钱的哥哥吗
30419,曲筱绡
30420,你说你不好好在国外呆着
30421,回来这里干什么
30422,还装的挺上进的
30423,在爸面前给我上眼药
30424,可惜就是撞了车
30425,我也是公司的老总
30426,总比一些一分钱都没赚过闲散人员强
30428,不用哄女朋友吗
30429,听说上次吵架
30430,你买了个普拉达包包才安抚下来
30431,这次要是去晚了
30432,可不是一个包不能解决的事
30434,我今天是来给爸爸汇报工作的
30435,你来干什么
30436,是我爸妈一手创办的公司
30437,你说我来干什么
30438,请安这种事就免了
30439,爸这两天忙得昏天黑地的
30440,根本没空搭理你
30441,你呀 该干吗干吗去
30442,省得添麻烦
30444,妈我今天去公司开例会了
30456,就像打阵地战
30457,你爸既然答应你先去公司做副总
30458,他就有把公司交给你的意思
30459,到嘴的肥肉你可千万不能让给别人
30467,对了
30468,今天曲连杰在会上发言了
30469,提到一个叫GI的项目
30470,这是干什么的
30479,挂了 拜拜
30491,真是有情饮水饱啊
30493,你看这是什么
30662,小曲 我想你应该要明白这件事情只有你能够帮你自己
30671,我哥住别墅开好车
30672,你看看我 你看我 别说别墅了
30673,连车子也是家里最破的
30674,GI品牌
30675,代理是我唯一的机会
30676,否则等待我的就是被家庭抛弃的结果 连我妈也会被扫地出门
30677,你一定要帮帮我
30703,我们刚才刚从小曲家出来
30715,我这一个人有点不太好意思敲门
30716,陪我去吧
30760,在说了本小姐好不容易为工作熬了一次夜
30761,要是不让爸妈知道的话
30762,那不是白熬了
30789,可是我也不能挑三拣四
30790,蹉跎到30岁
30791,我挑别人
30792,别人挑我是不是
30795,别忘了你会计师考试
30796,这两个人在一起 就是有动力
30799,应该的
30801,走吧
30810,老袁正在帮忙查着
30811,暂时还没消息
30837,都挺厉害
30864,但是他跟我说他心里只有我一个人
30865,说我一进公司他就注意我了
30880,樊姐我觉得你说的太有道理了
30881,我不能再这样胡思乱想
30882,我得给自己找点事做
30883,垃圾我就不倒了
30884,我回去看书了
30914,我会不会 其实我有一个不情之请
30967,这种事情其实我也不知道该怎么办
30968,但是我觉得无论如何都不能因为这件事而影响我们22楼5个女孩之间的关系
31000,没吵
31001,反正我也没睡着
31015,好 好 生气也行
31038,你说的真的假的
31136,我只是
31137,被你判断的有一点
31138,浑身不自在
31203,你怎么了
31205,那又怎么了
31206,肯定跟白主管在一起
31207,樊姐
31208,要不我去跟莹莹道个歉
31215,到底是邱莹莹太年轻了
31216,人家稍微对他好点
31217,就以为别人真心实意的爱他
31218,没事你不用太担心
31219,就白主管段位
31220,骗身骗心还行
31221,真要是杀人放火
31222,你借他个胆都不行了
31229,那我再等会
31236,这是他家他总会回来的
31237,等他回来咱们当面跟他说比什么都强
31238,像你似的 在电话里支支吾吾
31239,傻
31243,管用
31256,他说了这周六带白主管一起回来谈退租的事情
31257,这个猥琐男来了的不定发生什么样的局面
31269,如果他跟白主管真的在一起了
31270,他们两个才是一家人
31329,他不打算合租了
31330,所以我得等他
31342,不过现在还在发愁
31343,因为餐厅是他定的
31344,我也不知道在哪
31345,所以我很害怕一会又迷路迟到
31346,只能靠GPS了
31374,难过有什么用吗
31378,Sorry
31379,我想我迷路了
31387,北在哪
31388,北在哪儿
31397,Ok我大概知道了
31398,我需要掉头了
31399,好
31400,你等我
31401,待会见 bye
31405,我不是太适应家庭的氛围
31406,Sorry
31422,我要变漂亮
31494,上次MINT酒吧那个
31495,对
31500,这大姐我原来挺看不上他的
31501,一身的冒牌货还自以为自己挺美
31502,一把岁数了 还老跟一个小姑娘争风吃醋
31503,一点自知之明没有
31513,你担心什么
31540,砸的越狠越好
31541,甚至在他桌上插把刀
31542,那姓白的只会越怕你
31543,说不定连警都不敢报
31544,连夜卷铺盖滚出上海
31545,你信不信
31546,人都是欺软怕硬的
31550,幸好现在山寨手机都含摄像头
31551,否则你在里边蹲着
31580,重新做人
31581,先罚自己饿三顿
31582,饿死带眼不识人的傻瓜
31590,我已经想好了
31591,我肯定不能辞职
31592,我就算辞职也得找好下家才能辞
31593,要不然我喝西北风去
31599,樊姐
31600,你就是我亲姐
31601,这件事你不但没有
31602,怪我还帮我出头
31603,你放心
31604,以后我肯定不这样了
31605,以前都是我鬼迷心窍
31606,他让我
31607,干什么我就干什么
31608,以后我再也不这样了
31609,我以后再也不会受他欺负了
31611,感情的事知易行难
31632,小蚯蚓就是例子
31641,我突然觉得好饿
31644,你昨晚干嘛去了
31647,我昨晚一夜没睡
31666,以为自己精明厉害
31667,其实色厉内荏
31668,对付渣男差把自己搭进去
31669,明眼人一看就知道他在硬撑
31676,小关不懂事
31677,人家说什么他都信
31678,而且假正经 小脑袋瓜里特别多教条 而且特别喜欢求上进
31774,不过我也能理解
31775,是你太优秀
31776,让很多男人自愧
31777,哪有我只不过是一个普通公司的白领
31778,你看走眼了
31780,行了
31781,回去吧
31794,我闹别人我也不可能闹你
31795,你就是我亲姐
31796,除非你不认我
31797,你能把那两朵玫瑰给我吗
31799,以毒攻毒幡然醒悟
31801,莹莹
31802,我要上班去了
31803,你走不走
31804,我一会跟安迪走
31805,反正我不想坐地铁了 一坐地铁我就想到那个衰人
31826,谢什么
31827,谢我把你
31828,挖到我这儿累死累活
31832,我知道你为什么来
31833,放心
31834,我真的没事
31835,我现在只是想希望老严能够尽快找到我弟弟
31848,邱莹莹 你别傻了
31849,他但凡对你有点情谊
31850,就不会把樊姐告到派出所去
31851,这没遇见更好
